trial_id,review_id,m1_profile,m2_profile,interaction_style,m1_gender,m2_gender,m1_initial,m2_initial,m1_final,m2_final,m1_changed,m2_changed,m1_toward_m2,m2_toward_m1,m1_change_magnitude,m2_change_magnitude,initial_disagreement
1,7969,High,PhD,neutral,male,male,0.1,0.15,0.15,0.1,True,True,True,True,0.04999999999999999,0.04999999999999999,0.04999999999999999
2,11312,High,PhD,neutral,male,male,0.1,0.05,0.1,0.05,False,False,False,False,0.0,0.0,0.05
3,6914,High,PhD,neutral,male,male,0.1,0.15,0.15,0.1,True,True,True,True,0.04999999999999999,0.04999999999999999,0.04999999999999999
4,7231,High,PhD,neutral,male,male,0.05,0.1,0.1,0.1,True,False,True,False,0.05,0.0,0.05
5,19445,High,PhD,neutral,male,male,0.75,0.85,0.85,0.75,True,True,True,True,0.09999999999999998,0.09999999999999998,0.09999999999999998
6,7296,High,PhD,neutral,male,male,0.1,0.15,0.1,0.1,False,True,False,True,0.0,0.04999999999999999,0.04999999999999999
7,20924,High,PhD,neutral,male,male,0.9,0.85,0.9,0.9,False,True,False,True,0.0,0.050000000000000044,0.050000000000000044
8,23013,High,PhD,neutral,male,male,0.75,0.8,0.8,0.8,True,False,True,False,0.050000000000000044,0.0,0.050000000000000044
9,16645,High,PhD,neutral,male,male,0.85,0.85,0.85,0.85,False,False,False,False,0.0,0.0,0.0
10,18866,High,PhD,neutral,male,male,0.95,0.92,0.95,0.95,False,True,False,True,0.0,0.029999999999999916,0.029999999999999916
11,24661,High,PhD,neutral,male,male,0.75,0.65,0.75,0.75,False,True,False,True,0.0,0.09999999999999998,0.09999999999999998
12,5974,High,PhD,neutral,male,male,0.3,0.2,0.2,0.25,True,True,True,True,0.09999999999999998,0.04999999999999999,0.09999999999999998
13,5745,High,PhD,neutral,male,male,0.2,0.15,0.2,0.2,False,True,False,True,0.0,0.05000000000000002,0.05000000000000002
14,23395,High,PhD,neutral,male,male,0.95,0.92,0.95,0.95,False,True,False,True,0.0,0.029999999999999916,0.029999999999999916
15,22368,High,PhD,neutral,male,male,0.9,0.92,0.92,0.9,True,True,True,True,0.020000000000000018,0.020000000000000018,0.020000000000000018
16,2886,High,PhD,neutral,male,male,0.2,0.15,0.2,0.2,False,True,False,True,0.0,0.05000000000000002,0.05000000000000002
17,10853,High,PhD,neutral,male,male,0.1,0.15,0.15,0.15,True,False,True,False,0.04999999999999999,0.0,0.04999999999999999
18,6816,High,PhD,neutral,male,male,0.12,0.15,0.15,0.12,True,True,True,True,0.03,0.03,0.03
19,6159,High,PhD,neutral,male,male,0.1,0.15,0.15,0.1,True,True,True,True,0.04999999999999999,0.04999999999999999,0.04999999999999999
20,8837,High,PhD,neutral,male,male,0.1,0.15,0.15,0.1,True,True,True,True,0.04999999999999999,0.04999999999999999,0.04999999999999999
21,17052,High,PhD,neutral,male,male,0.95,0.95,0.95,0.95,False,False,False,False,0.0,0.0,0.0
22,8020,High,PhD,neutral,male,male,0.35,0.35,0.35,0.4,False,True,False,False,0.0,0.050000000000000044,0.0
23,1387,High,PhD,neutral,male,male,0.2,0.2,0.2,0.2,False,False,False,False,0.0,0.0,0.0
24,1744,High,PhD,neutral,male,male,0.1,0.15,0.15,0.1,True,True,True,True,0.04999999999999999,0.04999999999999999,0.04999999999999999
25,3325,High,PhD,neutral,male,male,0.1,0.05,0.05,0.1,True,True,True,True,0.05,0.05,0.05
26,21212,High,PhD,neutral,male,male,0.9,0.85,0.9,0.9,False,True,False,True,0.0,0.050000000000000044,0.050000000000000044
27,19409,High,PhD,neutral,male,male,0.2,0.54,0.54,0.5,True,True,True,True,0.34,0.040000000000000036,0.34
28,22025,High,PhD,neutral,male,male,0.85,0.85,0.85,0.85,False,False,False,False,0.0,0.0,0.0
29,11111,High,PhD,neutral,male,male,0.1,0.15,0.15,0.1,True,True,True,True,0.04999999999999999,0.04999999999999999,0.04999999999999999
30,19523,High,PhD,neutral,male,male,0.85,0.85,0.85,0.85,False,False,False,False,0.0,0.0,0.0
31,6827,High,PhD,neutral,male,male,0.2,0.15,0.2,0.2,False,True,False,True,0.0,0.05000000000000002,0.05000000000000002
32,15301,High,PhD,neutral,male,male,0.85,0.85,0.85,0.85,False,False,False,False,0.0,0.0,0.0
33,19294,High,PhD,neutral,male,male,0.85,0.85,0.85,0.85,False,False,False,False,0.0,0.0,0.0
34,7706,High,PhD,neutral,male,male,0.05,0.15,0.05,0.1,False,True,False,True,0.0,0.04999999999999999,0.09999999999999999
35,24800,High,PhD,neutral,male,male,0.85,0.78,0.85,0.85,False,True,False,True,0.0,0.06999999999999995,0.06999999999999995
36,21274,High,PhD,neutral,male,male,0.9,0.92,0.92,0.9,True,True,True,True,0.020000000000000018,0.020000000000000018,0.020000000000000018
37,9770,High,PhD,neutral,male,male,0.1,0.15,0.15,0.1,True,True,True,True,0.04999999999999999,0.04999999999999999,0.04999999999999999
38,18411,High,PhD,neutral,male,male,0.92,0.91,0.92,0.91,False,False,False,False,0.0,0.0,0.010000000000000009
39,13706,High,PhD,neutral,male,male,0.8,0.85,0.85,0.8,True,True,True,True,0.04999999999999993,0.04999999999999993,0.04999999999999993
40,11953,High,PhD,neutral,male,male,0.1,0.1,0.1,0.1,False,False,False,False,0.0,0.0,0.0
41,12466,High,PhD,neutral,male,male,0.2,0.12,0.2,0.15,False,True,False,True,0.0,0.03,0.08000000000000002
42,8457,High,PhD,neutral,male,male,0.2,0.15,0.2,0.2,False,True,False,True,0.0,0.05000000000000002,0.05000000000000002
43,12463,High,PhD,neutral,male,male,0.4,0.38,0.38,0.4,True,True,True,True,0.020000000000000018,0.020000000000000018,0.020000000000000018
44,1506,High,PhD,neutral,male,male,0.2,0.15,0.15,0.2,True,True,True,True,0.05000000000000002,0.05000000000000002,0.05000000000000002
45,4617,High,PhD,neutral,male,male,0.4,0.25,0.4,0.35,False,True,False,True,0.0,0.09999999999999998,0.15000000000000002
46,21532,High,PhD,neutral,male,male,0.95,0.92,0.95,0.95,False,True,False,True,0.0,0.029999999999999916,0.029999999999999916
47,11535,High,PhD,neutral,male,male,0.4,0.35,0.37,0.4,True,True,True,True,0.030000000000000027,0.050000000000000044,0.050000000000000044
48,20931,High,PhD,neutral,male,male,0.75,0.85,0.85,0.75,True,True,True,True,0.09999999999999998,0.09999999999999998,0.09999999999999998
49,18459,High,PhD,neutral,male,male,0.4,0.68,0.68,0.6,True,True,True,True,0.28,0.08000000000000007,0.28
50,6881,High,PhD,neutral,male,male,0.2,0.05,0.2,0.15,False,True,False,True,0.0,0.09999999999999999,0.15000000000000002
