trial_id,review_id,m1_profile,m2_profile,interaction_style,m1_gender,m2_gender,m1_initial,m2_initial,m1_final,m2_final,m1_changed,m2_changed,m1_toward_m2,m2_toward_m1,m1_change_magnitude,m2_change_magnitude,initial_disagreement
1,7860,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.05,0.05,0.05,0.05,False,False,False,False,0.0,0.0,0.0
2,12387,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.1,0.05,0.05,0.1,True,True,True,True,0.05,0.05,0.05
3,5174,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.12,0.2,0.2,0.15,True,True,True,True,0.08000000000000002,0.05000000000000002,0.08000000000000002
4,5697,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.2,0.16,0.16,0.2,True,True,True,True,0.04000000000000001,0.04000000000000001,0.04000000000000001
5,8157,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.2,0.3,0.25,0.2,True,True,True,True,0.04999999999999999,0.09999999999999998,0.09999999999999998
6,20984,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.75,0.28,0.4,0.75,True,True,True,True,0.35,0.47,0.47
7,8896,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.1,0.05,0.05,0.1,True,True,True,True,0.05,0.05,0.05
8,677,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.05,0.15,0.1,0.1,True,True,True,True,0.05,0.04999999999999999,0.09999999999999999
9,8456,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.15,0.12,0.12,0.13,True,True,True,True,0.03,0.010000000000000009,0.03
10,14056,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.96,0.95,0.96,0.96,False,True,False,True,0.0,0.010000000000000009,0.010000000000000009
11,15362,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.9,0.9,0.9,0.9,False,False,False,False,0.0,0.0,0.0
12,23360,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.85,0.85,0.85,0.85,False,False,False,False,0.0,0.0,0.0
13,13484,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.9,0.95,0.95,0.925,True,True,True,True,0.04999999999999993,0.02499999999999991,0.04999999999999993
14,8223,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.2,0.25,0.23,0.2,True,True,True,True,0.03,0.04999999999999999,0.04999999999999999
15,6019,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.3,0.45,0.4,0.38,True,True,True,True,0.10000000000000003,0.07,0.15000000000000002
16,1556,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.2,0.25,0.23,0.2,True,True,True,True,0.03,0.04999999999999999,0.04999999999999999
17,9124,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.05,0.15,0.1,0.1,True,True,True,True,0.05,0.04999999999999999,0.09999999999999999
18,6641,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.2,0.25,0.23,0.2,True,True,True,True,0.03,0.04999999999999999,0.04999999999999999
19,12665,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.85,0.85,0.85,0.85,False,False,False,False,0.0,0.0,0.0
20,3249,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.1,0.05,0.05,0.1,True,True,True,True,0.05,0.05,0.05
21,19008,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.85,0.85,0.85,0.85,False,False,False,False,0.0,0.0,0.0
22,10545,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.2,0.15,0.17,0.2,True,True,True,True,0.03,0.05000000000000002,0.05000000000000002
23,1090,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.05,0.15,0.1,0.1,True,True,True,True,0.05,0.04999999999999999,0.09999999999999999
24,2011,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.1,0.15,0.12,0.1,True,True,True,True,0.01999999999999999,0.04999999999999999,0.04999999999999999
25,6995,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.2,0.35,0.3,0.25,True,True,True,True,0.09999999999999998,0.09999999999999998,0.14999999999999997
26,270,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.2,0.15,0.17,0.2,True,True,True,True,0.03,0.05000000000000002,0.05000000000000002
27,3062,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.2,0.2,0.2,0.2,False,False,False,False,0.0,0.0,0.0
28,17189,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.75,0.92,0.92,0.83,True,True,True,True,0.17000000000000004,0.09000000000000008,0.17000000000000004
29,17711,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.85,0.85,0.87,0.85,True,False,False,False,0.020000000000000018,0.0,0.0
30,22057,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.85,0.85,0.85,0.85,False,False,False,False,0.0,0.0,0.0
31,23282,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.95,0.95,0.95,0.95,False,False,False,False,0.0,0.0,0.0
32,11883,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.12,0.15,0.15,0.13,True,True,True,True,0.03,0.01999999999999999,0.03
