trial_id,review_id,m1_profile,m2_profile,interaction_style,m1_gender,m2_gender,m1_initial,m2_initial,m1_final,m2_final,m1_changed,m2_changed,m1_toward_m2,m2_toward_m1,m1_change_magnitude,m2_change_magnitude,initial_disagreement
1,14656,High,PhD,neutral,male,male,0.92,0.85,0.85,0.92,True,True,True,True,0.07000000000000006,0.07000000000000006,0.07000000000000006
2,3992,High,PhD,neutral,male,male,0.1,0.05,0.05,0.1,True,True,True,True,0.05,0.05,0.05
3,10431,High,PhD,neutral,male,male,0.45,0.62,0.62,0.55,True,True,True,True,0.16999999999999998,0.06999999999999995,0.16999999999999998
4,15267,High,PhD,neutral,male,male,0.85,0.85,0.85,0.85,False,False,False,False,0.0,0.0,0.0
5,4778,High,PhD,neutral,male,male,0.1,0.15,0.15,0.12,True,True,True,True,0.04999999999999999,0.03,0.04999999999999999
6,21080,High,PhD,neutral,male,male,0.9,0.85,0.9,0.9,False,True,False,True,0.0,0.050000000000000044,0.050000000000000044
7,10706,High,PhD,neutral,male,male,0.2,0.15,0.15,0.2,True,True,True,True,0.05000000000000002,0.05000000000000002,0.05000000000000002
8,22651,High,PhD,neutral,male,male,0.78,0.85,0.85,0.82,True,True,True,True,0.06999999999999995,0.030000000000000027,0.06999999999999995
9,7912,High,PhD,neutral,male,male,0.2,0.15,0.15,0.2,True,True,True,True,0.05000000000000002,0.05000000000000002,0.05000000000000002
10,5863,High,PhD,neutral,male,male,0.05,0.05,0.05,0.05,False,False,False,False,0.0,0.0,0.0
11,11390,High,PhD,neutral,male,male,0.1,0.12,0.12,0.1,True,True,True,True,0.01999999999999999,0.01999999999999999,0.01999999999999999
12,16449,High,PhD,neutral,male,male,0.9,0.28,0.6,0.85,True,True,True,True,0.30000000000000004,0.57,0.62
13,4421,High,PhD,neutral,male,male,0.2,0.15,0.15,0.2,True,True,True,True,0.05000000000000002,0.05000000000000002,0.05000000000000002
14,13990,High,PhD,neutral,male,male,0.85,0.85,0.9,0.85,True,False,False,False,0.050000000000000044,0.0,0.0
15,9491,High,PhD,neutral,male,male,0.15,0.15,0.15,0.15,False,False,False,False,0.0,0.0,0.0
16,13292,High,PhD,neutral,male,male,0.95,0.95,0.95,0.95,False,False,False,False,0.0,0.0,0.0
17,21896,High,PhD,neutral,male,male,0.9,0.95,0.95,0.9,True,True,True,True,0.04999999999999993,0.04999999999999993,0.04999999999999993
18,14178,High,PhD,neutral,male,male,0.75,0.9,0.9,0.8,True,True,True,True,0.15000000000000002,0.09999999999999998,0.15000000000000002
19,3849,High,PhD,neutral,male,male,0.2,0.35,0.35,0.25,True,True,True,True,0.14999999999999997,0.09999999999999998,0.14999999999999997
20,1466,High,PhD,neutral,male,male,0.2,0.35,0.35,0.3,True,True,True,True,0.14999999999999997,0.04999999999999999,0.14999999999999997
21,4616,High,PhD,neutral,male,male,0.1,0.12,0.12,0.1,True,True,True,True,0.01999999999999999,0.01999999999999999,0.01999999999999999
22,22269,High,PhD,neutral,male,male,0.75,0.85,0.85,0.8,True,True,True,True,0.09999999999999998,0.04999999999999993,0.09999999999999998
23,2730,High,PhD,neutral,male,male,0.05,0.05,0.05,0.05,False,False,False,False,0.0,0.0,0.0
24,23610,High,PhD,neutral,male,male,0.9,0.92,0.92,0.9,True,True,True,True,0.020000000000000018,0.020000000000000018,0.020000000000000018
25,1610,High,PhD,neutral,male,male,0.2,0.15,0.15,0.2,True,True,True,True,0.05000000000000002,0.05000000000000002,0.05000000000000002
26,15293,High,PhD,neutral,male,male,0.65,0.65,0.65,0.65,False,False,False,False,0.0,0.0,0.0
27,1502,High,PhD,neutral,male,male,0.1,0.15,0.15,0.1,True,True,True,True,0.04999999999999999,0.04999999999999999,0.04999999999999999
28,205,High,PhD,neutral,male,male,0.1,0.15,0.15,0.1,True,True,True,True,0.04999999999999999,0.04999999999999999,0.04999999999999999
29,22597,High,PhD,neutral,male,male,0.95,0.92,0.92,0.95,True,True,True,True,0.029999999999999916,0.029999999999999916,0.029999999999999916
30,10768,High,PhD,neutral,male,male,0.1,0.1,0.1,0.1,False,False,False,False,0.0,0.0,0.0
31,9803,High,PhD,neutral,male,male,0.2,0.15,0.15,0.2,True,True,True,True,0.05000000000000002,0.05000000000000002,0.05000000000000002
32,24349,High,PhD,neutral,male,male,0.4,0.65,0.65,0.55,True,True,True,True,0.25,0.09999999999999998,0.25
33,7975,High,PhD,neutral,male,male,0.1,0.15,0.15,0.1,True,True,True,True,0.04999999999999999,0.04999999999999999,0.04999999999999999
34,13492,High,PhD,neutral,male,male,0.9,0.9,0.9,0.9,False,False,False,False,0.0,0.0,0.0
35,10209,High,PhD,neutral,male,male,0.3,0.15,0.2,0.3,True,True,True,True,0.09999999999999998,0.15,0.15
36,22134,High,PhD,neutral,male,male,0.45,0.65,0.65,0.55,True,True,True,True,0.2,0.09999999999999998,0.2
37,16397,High,PhD,neutral,male,male,0.75,0.65,0.65,0.75,True,True,True,True,0.09999999999999998,0.09999999999999998,0.09999999999999998
38,5715,High,PhD,neutral,male,male,0.1,0.12,0.1,0.11,False,False,False,True,0.0,0.009999999999999995,0.01999999999999999
39,15189,High,PhD,neutral,male,male,0.85,0.87,0.87,0.85,True,True,True,True,0.020000000000000018,0.020000000000000018,0.020000000000000018
40,5326,High,PhD,neutral,male,male,0.3,0.25,0.25,0.3,True,True,True,True,0.04999999999999999,0.04999999999999999,0.04999999999999999
41,17969,High,PhD,neutral,male,male,0.75,0.68,0.68,0.72,True,True,True,True,0.06999999999999995,0.039999999999999925,0.06999999999999995
