trial_id,review_id,m1_profile,m2_profile,interaction_style,m1_gender,m2_gender,m1_initial,m2_initial,m1_final,m2_final,m1_changed,m2_changed,m1_toward_m2,m2_toward_m1,m1_change_magnitude,m2_change_magnitude,initial_disagreement
1,9709,PhD,High,neutral,male,male,0.05,0.15,0.05,0.1,False,True,False,True,0.0,0.04999999999999999,0.09999999999999999
2,6866,PhD,High,neutral,male,male,0.05,0.15,0.05,0.1,False,True,False,True,0.0,0.04999999999999999,0.09999999999999999
5,23179,PhD,High,neutral,male,male,0.95,0.85,0.95,0.95,False,True,False,True,0.0,0.09999999999999998,0.09999999999999998
6,10633,PhD,High,neutral,male,male,0.08,0.05,0.08,0.08,False,True,False,True,0.0,0.03,0.03
7,8980,PhD,High,neutral,male,male,0.12,0.15,0.12,0.2,False,True,False,False,0.0,0.05000000000000002,0.03
8,3969,PhD,High,neutral,male,male,0.07,0.05,0.07,0.05,False,False,False,False,0.0,0.0,0.020000000000000004
13,11458,PhD,High,neutral,male,male,0.05,0.05,0.05,0.05,False,False,False,False,0.0,0.0,0.0
14,198,PhD,High,neutral,male,male,0.15,0.15,0.15,0.2,False,True,False,False,0.0,0.05000000000000002,0.0
15,20987,PhD,High,neutral,male,male,0.75,0.85,0.75,0.8,False,True,False,True,0.0,0.04999999999999993,0.09999999999999998
16,11656,PhD,High,neutral,male,male,0.65,0.85,0.85,0.75,True,True,True,True,0.19999999999999996,0.09999999999999998,0.19999999999999996
17,18553,PhD,High,neutral,male,male,0.75,0.85,0.75,0.8,False,True,False,True,0.0,0.04999999999999993,0.09999999999999998
18,19678,PhD,High,neutral,male,male,0.91,0.95,0.91,0.92,False,True,False,True,0.0,0.029999999999999916,0.039999999999999925
19,5418,PhD,High,neutral,male,male,0.12,0.15,0.12,0.1,False,True,False,True,0.0,0.04999999999999999,0.03
20,24634,PhD,High,neutral,male,male,0.85,0.92,0.85,0.88,False,True,False,True,0.0,0.040000000000000036,0.07000000000000006
21,13241,PhD,High,neutral,male,male,0.25,0.15,0.25,0.25,False,True,False,True,0.0,0.1,0.1
23,10807,PhD,High,neutral,male,male,0.15,0.85,0.15,0.45,False,True,False,True,0.0,0.39999999999999997,0.7
24,4604,PhD,High,neutral,male,male,0.1,0.15,0.1,0.1,False,True,False,True,0.0,0.04999999999999999,0.04999999999999999
25,18078,PhD,High,neutral,male,male,0.75,0.85,0.85,0.8,True,True,True,True,0.09999999999999998,0.04999999999999993,0.09999999999999998
26,12064,PhD,High,neutral,male,male,0.05,0.15,0.05,0.1,False,True,False,True,0.0,0.04999999999999999,0.09999999999999999
27,22691,PhD,High,neutral,male,male,0.85,0.85,0.85,0.85,False,False,False,False,0.0,0.0,0.0
28,20036,PhD,High,neutral,male,male,0.92,0.85,0.92,0.9,False,True,False,True,0.0,0.050000000000000044,0.07000000000000006
31,10769,PhD,High,neutral,male,male,0.05,0.1,0.05,0.05,False,True,False,True,0.0,0.05,0.05
33,7346,PhD,High,neutral,male,male,0.05,0.15,0.05,0.08,False,True,False,True,0.0,0.06999999999999999,0.09999999999999999
34,13908,PhD,High,neutral,male,male,0.75,0.85,0.75,0.82,False,True,False,True,0.0,0.030000000000000027,0.09999999999999998
35,18578,PhD,High,neutral,male,male,0.92,0.95,0.92,0.92,False,True,False,True,0.0,0.029999999999999916,0.029999999999999916
36,11621,PhD,High,neutral,male,male,0.12,0.15,0.12,0.12,False,True,False,True,0.0,0.03,0.03
39,15551,PhD,High,neutral,male,male,0.45,0.38,0.45,0.45,False,True,False,True,0.0,0.07,0.07
40,1322,PhD,High,neutral,male,male,0.15,0.15,0.15,0.15,False,False,False,False,0.0,0.0,0.0
42,15921,PhD,High,neutral,male,male,0.85,0.75,0.85,0.85,False,True,False,True,0.0,0.09999999999999998,0.09999999999999998
44,1176,PhD,High,neutral,male,male,0.05,0.15,0.05,0.1,False,True,False,True,0.0,0.04999999999999999,0.09999999999999999
45,16184,PhD,High,neutral,male,male,0.85,0.82,0.85,0.85,False,True,False,True,0.0,0.030000000000000027,0.030000000000000027
46,4304,PhD,High,neutral,male,male,0.05,0.15,0.05,0.1,False,True,False,True,0.0,0.04999999999999999,0.09999999999999999
47,15497,PhD,High,neutral,male,male,0.89,0.85,0.89,0.89,False,True,False,True,0.0,0.040000000000000036,0.040000000000000036
48,22222,PhD,High,neutral,male,male,0.85,0.95,0.85,0.9,False,True,False,True,0.0,0.04999999999999993,0.09999999999999998
49,14122,PhD,High,neutral,male,male,0.05,0.15,0.05,0.1,False,True,False,True,0.0,0.04999999999999999,0.09999999999999999
50,16622,PhD,High,neutral,male,male,0.85,0.85,0.85,0.85,False,False,False,False,0.0,0.0,0.0
