trial_id,review_id,m1_profile,m2_profile,interaction_style,m1_gender,m2_gender,m1_initial,m2_initial,m1_final,m2_final,m1_changed,m2_changed,m1_toward_m2,m2_toward_m1,m1_change_magnitude,m2_change_magnitude,initial_disagreement
1,20597,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.75,0.75,0.75,0.75,False,False,False,False,0.0,0.0,0.0
2,6251,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.05,0.1,0.05,0.05,False,True,False,True,0.0,0.05,0.05
3,3599,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.55,0.45,0.55,0.55,False,True,False,True,0.0,0.10000000000000003,0.10000000000000003
4,15342,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.75,0.75,0.75,0.75,False,False,False,False,0.0,0.0,0.0
5,12592,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.9,0.9,0.9,0.9,False,False,False,False,0.0,0.0,0.0
6,6696,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.05,0.1,0.05,0.05,False,True,False,True,0.0,0.05,0.05
7,4037,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.05,0.05,0.05,0.05,False,False,False,False,0.0,0.0,0.0
8,24357,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.92,0.9,0.92,0.92,False,True,False,True,0.0,0.020000000000000018,0.020000000000000018
9,18175,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.92,0.9,0.92,0.92,False,True,False,True,0.0,0.020000000000000018,0.020000000000000018
10,9065,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.1,0.1,0.1,0.1,False,False,False,False,0.0,0.0,0.0
11,24088,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.85,0.85,0.85,0.85,False,False,False,False,0.0,0.0,0.0
12,9557,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.1,0.1,0.1,0.1,False,False,False,False,0.0,0.0,0.0
13,20351,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.3,0.2,0.25,0.3,True,True,True,True,0.04999999999999999,0.09999999999999998,0.09999999999999998
14,14535,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.91,0.89,0.91,0.91,False,True,False,True,0.0,0.020000000000000018,0.020000000000000018
15,2385,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.2,0.2,0.2,0.2,False,False,False,False,0.0,0.0,0.0
16,1162,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.2,0.2,0.2,0.2,False,False,False,False,0.0,0.0,0.0
17,4324,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.1,0.1,0.1,0.1,False,False,False,False,0.0,0.0,0.0
18,3076,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.02,0.1,0.02,0.02,False,True,False,True,0.0,0.08,0.08
19,21737,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.95,0.95,0.95,0.95,False,False,False,False,0.0,0.0,0.0
20,10044,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.1,0.2,0.1,0.1,False,True,False,True,0.0,0.1,0.1
21,7579,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.45,0.4,0.45,0.45,False,True,False,True,0.0,0.04999999999999999,0.04999999999999999
22,9731,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.15,0.15,0.15,0.15,False,False,False,False,0.0,0.0,0.0
23,18995,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.95,0.9,0.95,0.95,False,True,False,True,0.0,0.04999999999999993,0.04999999999999993
24,3144,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.12,0.2,0.15,0.12,True,True,True,True,0.03,0.08000000000000002,0.08000000000000002
25,7178,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.05,0.1,0.05,0.05,False,True,False,True,0.0,0.05,0.05
26,797,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.05,0.1,0.02,0.05,True,True,False,True,0.030000000000000002,0.05,0.05
27,6155,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.1,0.1,0.1,0.1,False,False,False,False,0.0,0.0,0.0
28,943,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.35,0.3,0.35,0.35,False,True,False,True,0.0,0.04999999999999999,0.04999999999999999
29,5473,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.12,0.1,0.12,0.12,False,True,False,True,0.0,0.01999999999999999,0.01999999999999999
30,22509,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.25,0.2,0.2,0.25,True,True,True,True,0.04999999999999999,0.04999999999999999,0.04999999999999999
31,9655,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.02,0.02,0.02,0.02,False,False,False,False,0.0,0.0,0.0
32,18729,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.85,0.75,0.85,0.85,False,True,False,True,0.0,0.09999999999999998,0.09999999999999998
33,12354,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.2,0.2,0.2,0.2,False,False,False,False,0.0,0.0,0.0
34,12590,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.95,0.95,0.95,0.95,False,False,False,False,0.0,0.0,0.0
35,1726,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.05,0.1,0.05,0.05,False,True,False,True,0.0,0.05,0.05
36,21001,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.78,0.78,0.78,0.78,False,False,False,False,0.0,0.0,0.0
37,2256,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.25,0.3,0.3,0.25,True,True,True,True,0.04999999999999999,0.04999999999999999,0.04999999999999999
38,20591,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.65,0.75,0.75,0.65,True,True,True,True,0.09999999999999998,0.09999999999999998,0.09999999999999998
39,10226,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.35,0.35,0.35,0.35,False,False,False,False,0.0,0.0,0.0
40,12740,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.35,0.35,0.35,0.35,False,False,False,False,0.0,0.0,0.0
41,10219,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.15,0.2,0.15,0.15,False,True,False,True,0.0,0.05000000000000002,0.05000000000000002
42,3065,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.25,0.2,0.2,0.25,True,True,True,True,0.04999999999999999,0.04999999999999999,0.04999999999999999
43,6196,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.05,0.1,0.05,0.05,False,True,False,True,0.0,0.05,0.05
44,7729,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.35,0.3,0.33,0.35,True,True,True,True,0.019999999999999962,0.04999999999999999,0.04999999999999999
45,18705,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.9,0.9,0.9,0.9,False,False,False,False,0.0,0.0,0.0
46,17225,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.75,0.72,0.75,0.75,False,True,False,True,0.0,0.030000000000000027,0.030000000000000027
47,2831,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.1,0.1,0.1,0.2,False,True,False,False,0.0,0.1,0.0
48,23100,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.75,0.65,0.75,0.75,False,True,False,True,0.0,0.09999999999999998,0.09999999999999998
49,15310,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.91,0.96,0.96,0.91,True,True,True,True,0.04999999999999993,0.04999999999999993,0.04999999999999993
50,3098,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.3,0.2,0.2,0.3,True,True,True,True,0.09999999999999998,0.09999999999999998,0.09999999999999998
51,19029,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.95,0.95,0.95,0.95,False,False,False,False,0.0,0.0,0.0
52,3050,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.1,0.1,0.1,0.1,False,False,False,False,0.0,0.0,0.0
53,6866,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.2,0.1,0.2,0.2,False,True,False,True,0.0,0.1,0.1
54,6362,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.2,0.2,0.2,0.2,False,False,False,False,0.0,0.0,0.0
55,24183,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.85,0.15,0.85,0.85,False,True,False,True,0.0,0.7,0.7
56,17783,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.75,0.7,0.75,0.75,False,True,False,True,0.0,0.050000000000000044,0.050000000000000044
57,5886,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.1,0.15,0.1,0.1,False,True,False,True,0.0,0.04999999999999999,0.04999999999999999
58,8217,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.15,0.2,0.15,0.15,False,True,False,True,0.0,0.05000000000000002,0.05000000000000002
59,23845,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.85,0.9,0.9,0.85,True,True,True,True,0.050000000000000044,0.050000000000000044,0.050000000000000044
60,2026,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.2,0.1,0.2,0.2,False,True,False,True,0.0,0.1,0.1
61,8767,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.05,0.1,0.05,0.05,False,True,False,True,0.0,0.05,0.05
62,11302,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.25,0.2,0.2,0.25,True,True,True,True,0.04999999999999999,0.04999999999999999,0.04999999999999999
63,5608,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.2,0.2,0.2,0.2,False,False,False,False,0.0,0.0,0.0
64,10045,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.2,0.2,0.2,0.2,False,False,False,False,0.0,0.0,0.0
65,5586,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.12,0.2,0.2,0.12,True,True,True,True,0.08000000000000002,0.08000000000000002,0.08000000000000002
66,21954,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.35,0.3,0.35,0.35,False,True,False,True,0.0,0.04999999999999999,0.04999999999999999
67,13039,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.85,0.85,0.85,0.85,False,False,False,False,0.0,0.0,0.0
68,6849,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.05,0.1,0.05,0.05,False,True,False,True,0.0,0.05,0.05
69,9131,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.05,0.05,0.05,0.05,False,False,False,False,0.0,0.0,0.0
70,13638,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.92,0.95,0.95,0.92,True,True,True,True,0.029999999999999916,0.029999999999999916,0.029999999999999916
71,20389,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.75,0.7,0.75,0.75,False,True,False,True,0.0,0.050000000000000044,0.050000000000000044
72,20628,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.95,0.95,0.95,0.95,False,False,False,False,0.0,0.0,0.0
73,13498,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.85,0.85,0.85,0.85,False,False,False,False,0.0,0.0,0.0
74,1900,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.12,0.2,0.12,0.12,False,True,False,True,0.0,0.08000000000000002,0.08000000000000002
75,13681,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.95,0.9,0.95,0.95,False,True,False,True,0.0,0.04999999999999993,0.04999999999999993
76,550,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.15,0.2,0.2,0.15,True,True,True,True,0.05000000000000002,0.05000000000000002,0.05000000000000002
